,,,,,,
"""Bitcoin""",BTC,6350.66936651,1,20,127013.3873302,"""2018-09-19T17:44:17.559Z"""
,,,,,,
"""XRP""",XRP,0.324268995884,0.000051060601201192985,12,3.891227950608,"""2018-09-19T17:44:17.559Z"""
,,,,,,
"""Dash""",DASH,189.346801459,0.0298152510438526,154,29159.407424686,"""2018-09-19T17:44:17.559Z"""
,,,,,,
"""Monero""",XMR,109.401787771,0.017226812081876902,60,6564.10726626,"""2018-09-19T17:44:17.559Z"""
,,,,,,
"""Bitcoin""",BTC,6342.16840429,1,20,126843.3680858,"""2018-09-19T18:14:17.859Z"""
,,,,,,
"""XRP""",XRP,0.323412341287,0.000050993969360421886,12,3.8809480954440003,"""2018-09-19T18:14:17.859Z"""
,,,,,,
"""Dash""",DASH,188.322608807,0.02969372567899867,154,29001.681756277998,"""2018-09-19T18:14:17.859Z"""
,,,,,,
"""Monero""",XMR,108.658009495,0.017132627607538933,60,6519.4805697,"""2018-09-19T18:14:17.859Z"""
,,,,,,
"""Bitcoin""",BTC,6328.04682297,1,20,126560.93645939999,"""2018-09-19T18:29:20.927Z"""
,,,,,,
"""XRP""",XRP,0.32121349537,0.00005076029055348265,12,3.85456194444,"""2018-09-19T18:29:20.927Z"""
,,,,,,
"""Dash""",DASH,188.010675165,0.02971069595796057,154,28953.643975410003,"""2018-09-19T18:29:20.927Z"""
,,,,,,
"""Monero""",XMR,108.461672214,0.01713983401960586,60,6507.700332840001,"""2018-09-19T18:29:20.927Z"""
,,,,,,
"""Bitcoin""",BTC,6292.72390647,1,20,125854.4781294,"""2018-09-19T18:44:17.770Z"""
,,,,,,
